id,name,category,area,url,description,phone,address,hours,closed,fee,access,parking,website
"10097","霧島温泉市場 （キリシマオンセンイチバ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10097/","","0995-78-4001","鹿児島県霧島市牧園町高千穂3878-114","8：30～18：00 ※店舗により異なります ［足湯］9：00～17：00","不定休","［足湯］100円（小学生以下50円）貸タオル付","［車］ ・九州自動車道・溝辺鹿児島空港ＩＣより約35分 ［バス］ ・ＪＲ肥薩線「霧島温泉駅」から鹿児島交通バス「きりしまいわさきホテル行」で約25分、「丸尾」バス停下車すぐ","有","https://kirishima-marche.com/"
"10092","霧島温泉郷（丸尾周辺） （キリシマオンセンキョウ（マルオシュウヘン）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10092/","","0995-78-2115（（公社）霧島市観光協会）","鹿児島県霧島市牧園町高千穂","施設により異なる","施設により異なる","施設により異なる","［車］ ・九州自動車道「溝辺鹿児島空港IC」から約30分 ［バス］ ・鹿児島空港から「霧島神宮アクセスバス」で約40分、「丸尾」下車 ・ＪＲ日豊本線「霧島神宮」駅より、霧島いわさきホテル行きで約30分、「丸尾」下車","有","https://www.city-kirishima.jp/kirikan/kanko/bus/kirishimajingubus.html"
"51915","栗野岳 （クリノダケ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51915/","","0995-74-3111（湧水町役場商工観光課）","鹿児島県姶良郡湧水町","","","","［車］ ・九州自動車道「栗野ＩＣ」から約30分","","https://www.town.yusui.kagoshima.jp/site/kanko/947.html"
"51260","ヤクスギランド （ヤクスギランド） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51260/","","0997-42-3508（屋久島レクリエーションの森保護管理協議会）","鹿児島県熊毛郡屋久島町荒川","管理棟 8：30～16：30 （TEL 0997-46-4015）","","［森林環境整備推進協力金］ ・高校生以上 500円 ・団体15名以上 400円 ※2026年4月1日より金額改定 ・高校生以上 800円 ・団体20名以上 600円 ※詳細は公式サイトにてご確認ください","［車］ ・屋久島空港から約50分 ・宮之浦港から約60分 ・安房港から約40分（路線バス利用可）","有","http://y-rekumori.com/"
"52901","片平観光農園 （かたひらかんこうのうえん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52901/","","090-3323-8123（または 099-274-6183）","鹿児島県日置市東市来町美山2227","10:00〜17:00","シーズン中は無休","・30分食べ放題コース ・持ち帰りコース お値段はいちごの品種や時期によって異なります。現地にてご確認ください。","［車］ ・鹿児島市内方面より：南九州西回り自動車道「美山IC」から約4分 ・川内方面より：南九州西回り自動車道「市来IC」から約12分","約50台 ※バスは事前に要相談","https://katahira-ichigo.sakura.ne.jp/"
"70813","山のいちご屋さん ひがし農園 （やまのいちごやさん ひがしのうえん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70813/","","090-5925-4541","鹿児島県薩摩川内市樋脇町市比野4785","10:00～17:00","不定休（品薄時はお休み）","量り売り100g：300円～（時期により変動あり）","［車］ ・「鹿児島中央駅」から約1時間 ・「川内駅」から約25分 ・「道の駅樋脇」から約9分","約15台（混雑時は農園内の農道に50台ほど縦列駐車）","https://ameblo.jp/higashifarm/"
"53271","セイカ食品日置工場 アイスクリーム工場見学 （セイカショクヒンヒオキコウジョウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53271/","","099-272-0030","鹿児島県日置市伊集院町下谷口3丁目-10","見学時間（所要時間：約1時間） ①9：00～ ②10：30～ ③13：30～ ※①は夏休み期間中（7/22～8/29）のみ","土・日・祝日・お盆期間","見学無料 （※1週間前までに電話で要予約）","［車］ ・伊集院駅から約7分","有","https://www.seikafoods.jp/factory-tour/"
"10957","曽木発電所遺構 （ソギハツデンショイコウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10957/","","0995-23-1311（伊佐市大口庁舎）","鹿児島県伊佐市大口曽木","","無休","無料","［車］ ・市街地中心の大口ふれあいセンターから約15分 ［徒歩］ ・曽木の滝公園から下流へ約20分","曽木発電所遺構展望所に有","https://www.city.isa.kagoshima.jp/blog/info-culture/55949/"
"50096","とんかつ竹亭 鹿屋本店 （トンカツタケテイ カノヤホンテン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50096/","","0994-43-3383","鹿児島県鹿屋市西大手町9-15","11：30～14：00、17：00～20：30","火曜日","","","有","https://www.kanoya.in/sightseeing/taketei/"
"52775","フェリーなんきゅう （ふぇりーなんきゅう） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52775/","","0994-24-2531（フェリーなんきゅう根占営業所）","鹿児島県肝属郡南大隅町根占川南721-20","","","大人 (中学生以上) 800 円 小人 (小学生以下) 400 円 二輪車、車両運賃等は公式サイトをご覧ください。 ※車輌・旅客定員に制限があります。","","","http://nankyu-ferry.com/home/"
"10509","有村溶岩展望所 （ありむらようがんてんぼうじょ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10509/","","099-216-1327（鹿児島市観光振興課）","〒891-1545 鹿児島県鹿児島市有村町952","","","","桜島港桜島フェリーターミナルから車で約20分","","https://www.kagoshima-yokanavi.jp/article/sakurajima"
"10663","砂むし会館「砂楽」 （すなむしかいかん さらく） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10663/","","0993-23-3900","鹿児島県指宿市湯の浜5-25-18","8：30～20：30 (21：00閉館) ※平日12：00～13：00は受付中止となります。","7月・12月はメンテナンス休館があります ◉休館日情報◉ ・2025年7月7日(月)〜2025年7月11日(金) 終日 ※7月12日(土)から通常営業の予定 ・2025年12月8日(月)〜2025年12月12日(金) 終日 ※12月13日(土)から通常営業の予定","","［車］ ・ＪＲ指宿駅から約3分","有","http://ibusuki-saraku.jp/"
"10312","百合ヶ浜 （ゆりがはま） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10312/","","0997-97-5151（ヨロン島観光協会）","鹿児島県大島郡与論町大金久海岸沖合1.5ｋｍ","干潮時間により異なる","不定休（天候による）","","（大金久海岸まで） ［車］ ・与論空港、与論港から約20分 （百合ヶ浜まで） ・大金久海岸から、グラスボートや水上オートバイ利用 ・島内のマリンショップにて様々な趣向をこらした百合ヶ浜ツアーを開催 ※詳細は公式サイトにてご確認ください","有（大金久海岸）","https://www.yorontou.info/spot/5112.html"
"10013","出水市ツル観察センター （いずみしつるかんさつせんたー） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10013/","","0996-85-5151（ツル観察センター）","鹿児島県出水市荘2478番地4","9：00～17：00（入館受付は16：30まで） 6：30～17：00（入館受付は16：30まで）開館期間中屋外トイレ利用時間","開所期間中無休","大人 220円 小・中学生 110円 ※団体割引等あり、詳細は公式サイトをご確認ください ■入域料（越冬地環境保全協力金）について 「ツル越冬地の環境保全」「防疫体制の強化」「傷病ツルの保護管理」の観点から、ツル観察センター駐車場において、任意で入域料納入のお願いをしています。 ※ 「入域料（越冬地環境保全協力金）」にご協力いただいた方は、午前6時30分から屋上展望所をご利用いただけます。 ※ その他の特典や詳細は、「令和７年度ツル越冬地利用調整について」をご確認ください。","［車］ ・ＪＲ出水駅より約20分","乗用車172台 大型バス3台","https://www.izumi-navi.jp/spots/post-953/"
"52361","日当山西郷どん村 （ひなたやませごどんむら） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52361/","","0995-56-8615（レストラン・特産品販売所）","鹿児島県霧島市隼人町内1487-1","・西郷どんの宿 9：00～17：30 ・特産品販売所 9：00～17：30 ・足湯 10：00～17：00 ・レストラン (朝食) ※当面の間休止 (昼食) 11:30～14:30（14:00 LO) ※詳細は公式サイトもご確認下さい","・物産館 年末年始 ・レストラン 毎週水曜日、年末年始","入場料無料","［車］ ・鹿児島空港より約15分 ・九州自動車道・溝辺鹿児島空港ＩＣより約15分 ［電車］ ・ＪＲ肥薩線日当山駅から徒歩5分","有","http://www.city-kirishima.jp/kirikan/kanko/leisure/hayato/sisetu.html#segodonmura"
"50105","麹の里 バレルバレープラハ＆GEN （こうじのさと ばれるばれーぷらはあんどげん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50105/","","0995-58-2535","鹿児島県霧島市溝辺町麓876-15","［バレルバレープラハ＆GEN］9：00～17：00 ［霧島こうじ蔵GEN］11：00～15：00（オーダーストップ14：30） ※年中無休（年末年始を除く） ※営業時間は変更になる可能性がありますので、詳細はお電話にてお問合せ下さい ※夜間の宴会は要予約","［バレルバレープラハ＆GEN］年末年始 ［霧島こうじ蔵GEN］月曜～木曜定休、年末年始","","［車］ ・鹿児島空港から約1分 ・溝辺鹿児島空港ＩＣから約3分","有","http://praha-gen.com/"
"10703","開聞山麓自然公園 （カイモンサンロクシゼンコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10703/","","0993-32-2051","鹿児島県指宿市開聞川尻6743-1","8：00～17：00","無 (※臨時休園の場合あり、事前要確認)","高校生以上 370円 中学生以下 220円 ※団体割引あり","車で県道長崎鼻公園開聞線を池田湖方面から南下し、開聞山麓香料園をすぎすぐ右折、約5分","有","http://www.ibusuki.or.jp/tourism/play/post-39/"
"10531","黒神埋没鳥居 （くろかみまいぼつとりい） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10531/","","","〒891-1401 鹿児島県鹿児島市黒神町（黒神中学校横）","","","","桜島フェリーターミナル桜島港から車で約30分","あり","https://www.kagoshima-yokanavi.jp/article/sakurajima"
"10855","亀ヶ丘 （カメガオカ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10855/","","0993-53-2111（南さつま市観光交流課）","鹿児島県南さつま市大浦町亀ヶ丘","","無休","","鹿児島市から車で約１時間15分 鹿児島交通バスで大浦下車、大浦町役場からタクシーで15分、徒歩１時間。","20台（大型可・無料）","https://kanko-minamisatsuma.jp/spot/7554/"
"50892","塩浸温泉龍馬公園 （しおひたしおんせんりょうまこうえん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50892/","","0995-76-0007","鹿児島県霧島市牧園町宿窪田3606","9：00～18：00（※入浴受付17：30まで）","毎週月曜日 （※祝日の場合は翌日が休業日）","［入浴料］ 大人420、子供150円 ［資料館入場料］ 大人300円、小人150円","［車］ ・鹿児島空港より約15分 ・九州自動車道・溝辺鹿児島空港ＩＣより約15分 ・ＪＲ肥薩線「嘉例川駅」から約5分 ［バス］ ・鹿児島交通「塩浸温泉」バス停よりすぐ","有","https://www.city-kirishima.jp/kirikan/shisetsu/kanko-leisure/shiohitashi.html"
